case_number,time_reported,time_started,time_ended,location_of_occurence,domestic_relationship,incident_type,criminal_offense,disposition
202100162,2021-02-05 00:58:00,2021-02-05 00:57:59,2021-02-05 00:58:00,"399 W STADIUM BLVD, COLUMBIA MO, 65203     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202100161,2021-02-04 20:09:00,2021-02-04 20:08:59,2021-02-04 20:09:00,"1199 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100160,2021-02-04 16:58:00,2021-01-13 16:28:00,2021-01-13 16:32:00,"915 LOCUST ST, COLUMBIA MO, 65201     ",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,EXCEPTIONALLY CLEARED
202100159,2021-02-04 14:56:00,2021-02-04 14:55:59,2021-02-04 14:56:00,"907 HITT ST, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202100159,2021-02-04 14:56:00,2021-02-04 14:55:59,2021-02-04 14:56:00,"907 HITT ST, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202100158,2021-02-05 13:51:00,2021-02-01 10:00:00,2021-02-04 10:11:00,"101 S FAIRVIEW RD, COLUMBIA MO, 65203     ",NO  ,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST
202100157,2021-02-04 09:20:00,2021-02-04 07:50:00,2021-02-04 09:20:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202100156,2021-02-04 03:38:00,2021-02-04 03:38:00,2021-02-04 03:38:00,"901 HITT STREET, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202100155,2021-02-03 21:53:00,2021-02-03 21:48:00,2021-02-03 21:48:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202100154,2021-02-03 21:40:56,2021-02-03 09:00:00,2021-02-03 17:00:00,"901 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY)
202100153,2021-02-03 10:50:00,2021-02-03 10:49:00,2021-02-03 10:50:00,"1008 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100152,2021-02-03 04:35:13,2021-02-03 04:35:12,2021-02-03 04:35:13,"199 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100151,2021-02-02 23:12:16,2021-02-02 23:12:15,2021-02-02 23:12:16,"1299 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100150,2021-02-02 16:44:00,2021-02-02 16:43:59,2021-02-02 16:44:00,"702 WILKES BLVD, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202100149,2021-02-05 07:52:00,2021-02-02 10:00:00,2021-02-02 10:07:00,"1004 TIGER AVE, COLUMBIA MO, 65201     ",NO  ,SUSPICIOUS PERSON / INCIDENT,SUSPICIOUS PERSON / INCIDENT,CLOSED
202100148,2021-02-02 09:50:00,2020-02-01 17:00:00,2021-02-02 07:30:00,"2800 MAGUIRE BLVD, COLUMBIA MO, 65201     ",NO  ,LARCENY - THEFT OF MOTOR VEHICLE PARTS,LARCENY - THEFT OF MOTOR VEHICLE PARTS,INACTIVE (MUPD ONLY)
202100147,2021-02-02 01:58:00,2021-02-02 01:58:00,2021-02-02 01:58:00,"1598 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100146,2021-02-01 22:21:48,2021-02-01 21:55:00,2021-02-01 21:55:00,"901 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100145,2021-01-31 00:00:00,2021-01-31 00:00:00,1970-01-01 00:00:00,"901 VIRGINIA AVE, COLUMBIA MO,           ",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY)
202100144,2021-02-01 00:00:00,2021-02-01 00:00:00,2021-02-01 00:00:00,"0 S COLLEGE AVE, COLUMBIA MO, 65201     ", ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100142,2021-02-01 01:42:00,2021-02-01 01:42:00,2021-02-01 01:42:00,"1 CHAMPIONS DR, COLUMBIA MO, 65201     ",NO  ,DWI,DRUG - NARCOTIC,CLEARED BY ARREST
202100142,2021-02-01 01:42:00,2021-02-01 01:42:00,2021-02-01 01:42:00,"1 CHAMPIONS DR, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202100142,2021-02-01 01:42:00,2021-02-01 01:42:00,2021-02-01 01:42:00,"1 CHAMPIONS DR, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,DRUG - NARCOTIC,CLEARED BY ARREST
202100141,2021-02-01 01:01:00,2021-02-01 01:00:59,2021-02-01 01:01:00,"499 KENTUCKY BLVD, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202100141,2021-02-01 01:01:00,2021-02-01 01:00:59,2021-02-01 01:01:00,"499 KENTUCKY BLVD, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202100140,2021-01-31 23:03:00,2021-01-31 23:03:00,2021-01-31 23:03:00,"2573 S OLD 63, COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,TRAFFIC OFFENSE,CLEARED BY ARREST
202100140,2021-01-31 23:03:00,2021-01-31 23:03:00,2021-01-31 23:03:00,"2573 S OLD 63, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100139,2021-01-31 23:03:00,2021-01-31 23:02:59,2021-01-31 23:03:00,"99 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100138,2021-01-31 16:20:00,2021-01-31 16:19:59,2021-01-31 16:20:00,"799 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202100137,2021-01-31 10:26:00,2021-01-29 22:00:00,2021-01-31 09:55:00,"908 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202100136,2021-01-31 02:10:00,2021-01-31 02:09:59,2021-01-31 02:10:00,"999 CURTIS AVE, COLUMBIA MO, 65201     ",NO  ,DWI,DWI,CLEARED BY ARREST
202100136,2021-01-31 02:10:00,2021-01-31 02:09:59,2021-01-31 02:10:00,"999 CURTIS AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST
202100135,2021-01-31 00:21:00,2021-01-31 00:21:00,2021-01-31 00:21:00,"606 ROLLINS ST, COLUMBIA             MO, 65201     ",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,CLEARED BY ARREST
202100134,2021-01-30 16:09:00,2021-01-30 16:08:59,2021-01-30 16:09:00,"502 KENTUCKY BLVD, COLUMBIA MO, 65201     ",YES ,STALKING,STALKING,EXCEPTIONALLY CLEARED
202100133,2021-01-30 13:05:00,2021-01-29 23:50:00,2021-01-29 23:55:00,"1306 ROLLINS ST, COLUMBIA MO, 65201     ",NO  ,DISORDERLY CONDUCT,DISORDERLY CONDUCT,INACTIVE (MUPD ONLY)
202100132,2021-01-30 02:57:00,2021-01-30 02:56:59,2021-01-30 02:57:00,"906 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100132,2021-01-30 02:57:00,2021-01-30 02:56:59,2021-01-30 02:57:00,"906 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202100132,2021-01-30 02:57:00,2021-01-30 02:56:59,2021-01-30 02:57:00,"906 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,TRESPASS,FORGERY,CLEARED BY ARREST
202100131,2021-01-30 01:07:00,2021-01-30 01:07:00,2021-01-30 01:07:00,"1099 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100130,2021-01-30 00:29:00,2021-01-30 00:28:59,2021-01-30 00:29:00,"999 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202100129,2021-01-30 00:37:00,2021-01-30 00:37:00,2021-01-30 00:37:00,"599 ELM ST, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100128,2021-01-30 04:02:08,2021-01-29 23:55:00,2021-01-30 00:01:00,"599 BURNAM AVE, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202100128,2021-01-30 04:02:08,2021-01-29 23:55:00,2021-01-30 00:01:00,"599 BURNAM AVE, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100127,2021-01-29 12:17:18,2021-01-29 12:17:17,2021-01-29 12:17:18,"306 HITT ST, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202100126,2021-01-29 02:05:00,2021-01-29 02:05:00,2021-01-29 02:05:00,"499 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DWI,FORGERY,CLEARED BY ARREST
202100126,2021-01-29 02:05:00,2021-01-29 02:05:00,2021-01-29 02:05:00,"499 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100125,2021-01-29 03:16:00,2021-01-28 23:56:00,2021-01-28 23:56:00,"416 S NINTH ST, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100125,2021-01-29 03:16:00,2021-01-28 23:56:00,2021-01-28 23:56:00,"416 S NINTH ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202100124,2021-01-28 19:39:00,2021-01-28 19:38:59,2021-01-28 19:39:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202100123,2021-01-28 00:00:00,2021-01-28 00:00:00,2021-01-28 00:00:00,"0 E STADIUM BLVD, COLUMBIA MO, 65201     ", ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100122,2021-01-28 14:00:00,2020-12-04 22:00:00,2020-12-05 09:00:00,"800 HITT ST, COLUMBIA MO, 65201     ",YES ,FONDLING,FONDLING,CLEARED BY ARREST
202100121,2021-01-28 12:52:45,2021-01-28 12:52:44,2021-01-28 12:52:45,"315 W BUSINESS LOOP 70, COLUMBIA MO, 65203     ",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,CLEARED BY ARREST
202100120,2021-01-28 04:20:00,2021-01-28 04:15:00,2021-01-28 04:20:00,"905 HITT ST, COLUMBIA MO, 65201     ",NO  ,OTHER OFFENSE - REPORTABLE,ASSAULT-INTIMIDATION,CLEARED BY ARREST
202100120,2021-01-28 04:20:00,2021-01-28 04:15:00,2021-01-28 04:20:00,"905 HITT ST, COLUMBIA MO, 65201     ",NO  ,ASSAULT-INTIMIDATION,ASSAULT-INTIMIDATION,CLEARED BY ARREST
202100120,2021-01-28 04:20:00,2021-01-28 04:15:00,2021-01-28 04:20:00,"905 HITT ST, COLUMBIA MO, 65201     ",NO  ,TRESPASS,ASSAULT-INTIMIDATION,CLEARED BY ARREST
202100119,2021-01-28 02:50:00,2021-01-28 02:49:59,2021-01-28 02:50:00,"905 HITT ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,ASSAULT-INTIMIDATION,CLEARED BY ARREST
202100119,2021-01-28 02:50:00,2021-01-28 02:49:59,2021-01-28 02:50:00,"905 HITT ST, COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,ASSAULT-INTIMIDATION,CLEARED BY ARREST
202100119,2021-01-28 02:50:00,2021-01-28 02:49:59,2021-01-28 02:50:00,"905 HITT ST, COLUMBIA MO, 65201     ",NO  ,ASSAULT-INTIMIDATION,ASSAULT-INTIMIDATION,CLEARED BY ARREST
202100118,2021-01-27 23:32:00,2021-01-27 23:32:00,2021-01-27 23:32:00,"907 HITT ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202100117,2021-01-27 20:58:00,2021-01-27 20:57:59,2021-01-27 20:58:00,"1 N STADIUM BLVD, COLUMBIA MO, 65203     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,INACTIVE (MUPD ONLY)
202100116,2021-01-27 21:05:00,2021-01-27 21:04:59,2021-01-27 21:05:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202100115,2021-01-27 13:43:00,2021-01-27 13:43:00,2021-01-27 13:43:00,"406 BURNAM AVE, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100114,2021-01-27 11:21:00,2021-01-27 11:21:00,2021-01-27 11:21:00,"1199 MONK DR, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100113,2021-01-27 08:54:00,2021-01-27 08:54:00,2021-01-27 08:54:00,"1089 ROLLINS ST, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100112,2021-01-27 02:00:00,2021-01-27 01:59:59,2021-01-27 02:00:00,"301 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202100112,2021-01-27 02:00:00,2021-01-27 01:59:59,2021-01-27 02:00:00,"301 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,DRUG - NARCOTIC,CLEARED BY ARREST
202100111,2021-01-26 23:21:00,2021-01-26 23:20:59,2021-01-26 23:21:00,"601 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,RESISTING ARREST - ASSAULT,RESISTING ARREST - ASSAULT,CLEARED BY ARREST
202100111,2021-01-26 23:21:00,2021-01-26 23:20:59,2021-01-26 23:21:00,"601 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,TRESPASS,RESISTING ARREST - ASSAULT,CLEARED BY ARREST
202100111,2021-01-26 23:21:00,2021-01-26 23:20:59,2021-01-26 23:21:00,"601 S PROVIDENCE RD, COLUMBIA MO, 65201     ",NO  ,OTHER OFFENSE - REPORTABLE,RESISTING ARREST - ASSAULT,CLEARED BY ARREST
202100110,2021-01-26 16:34:00,2021-01-26 13:28:00,2021-01-26 13:28:00,"1290 I70 W, COLUMBIA MO, 65201     ",NO  ,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202100109,2021-01-26 15:13:00,2021-01-26 15:12:59,2021-01-26 15:13:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202100108,2021-01-26 11:29:00,2021-01-19 00:00:00,2021-01-26 11:28:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,INACTIVE (MUPD ONLY)
202100107,2021-01-26 03:06:00,2021-01-26 03:05:59,2021-01-26 03:06:00,"1798 GRINDSTONE PKWY, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100106,2021-01-26 01:54:00,2021-01-26 01:54:00,2021-01-26 01:54:00,"406 S WILLIAM ST, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202100105,2021-01-25 23:33:00,2021-01-25 23:32:59,2021-01-25 23:33:00,"799 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100104,2021-01-25 21:56:00,2021-01-25 21:56:00,2021-01-25 21:56:00,"499 S FIFTH ST, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,CLEARED BY ARREST
202100103,2021-01-25 00:26:00,2021-01-25 00:25:59,2021-01-25 00:26:00,"1099 S COLLEGE AVE, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100102,2021-01-24 20:20:00,2021-01-24 20:19:59,2021-01-24 20:20:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202100102,2021-01-24 20:20:00,2021-01-24 20:19:59,2021-01-24 20:20:00,"3 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202100101,2021-01-24 22:53:10,2021-01-24 22:53:09,2021-01-24 22:53:10,"0 HOSPITAL DR, COLUMBIA MO, 65201     ",YES ,EXPARTE / ORDER OF PROTECTION VIOLATION,EXPARTE / ORDER OF PROTECTION VIOLATION,CLEARED BY ARREST
202100101,2021-01-24 22:53:10,2021-01-24 22:53:09,2021-01-24 22:53:10,"0 HOSPITAL DR, COLUMBIA MO, 65201     ",YES ,OTHER OFFENSE - NOT REPORTABLE,EXPARTE / ORDER OF PROTECTION VIOLATION,CLEARED BY ARREST
202100100,2021-01-14 14:45:00,2021-01-12 15:00:00,2021-01-12 15:00:00,"800 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY)
202100099,2021-01-24 01:52:00,2021-01-24 01:52:00,2021-01-24 01:52:00,"699 ROLLINS ST, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100099,2021-01-24 01:52:00,2021-01-24 01:52:00,2021-01-24 01:52:00,"699 ROLLINS ST, COLUMBIA MO, 65201     ",NO  ,RESISTING ARREST BY FLEEING,FORGERY,CLEARED BY ARREST
202100099,2021-01-24 01:52:00,2021-01-24 01:52:00,2021-01-24 01:52:00,"699 ROLLINS ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202100099,2021-01-24 01:52:00,2021-01-24 01:52:00,2021-01-24 01:52:00,"699 ROLLINS ST, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,FORGERY,CLEARED BY ARREST
202100098,2021-01-24 02:06:00,2021-01-24 02:06:00,2021-01-24 02:06:00,"419 5TH, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100098,2021-01-24 02:06:00,2021-01-24 02:06:00,2021-01-24 02:06:00,"419 5TH, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202100097,2021-01-24 03:48:00,2021-01-24 00:07:00,2021-01-24 00:25:00,"699 CONLEY AVE, COLUMBIA MO, 65201     ",NO  ,DWI,DRUG - NARCOTIC,CLEARED BY ARREST
202100097,2021-01-24 03:48:00,2021-01-24 00:07:00,2021-01-24 00:25:00,"699 CONLEY AVE, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202100096,2021-01-23 09:50:00,2021-01-23 09:50:00,2021-01-23 09:50:00,"1299 UNIVERSITY AVE, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100095,2021-01-23 05:42:53,2021-01-23 01:35:00,2021-01-23 01:35:00,"901 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202100094,2021-01-23 04:17:00,2021-01-22 23:57:00,2021-01-23 00:15:00,"949 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100094,2021-01-23 04:17:00,2021-01-22 23:57:00,2021-01-23 00:15:00,"949 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,DWI,FORGERY,CLEARED BY ARREST
202100093,2021-01-24 14:13:19,2021-01-22 20:22:00,2021-01-22 23:50:00,"309 HITT ST, COLUMBIA MO, 65201     ",NO  ,CHILD ENDANGERMENT (BCSD),PROPERTY DAMAGE,CLEARED BY ARREST
202100093,2021-01-24 14:13:19,2021-01-22 20:22:00,2021-01-22 23:50:00,"309 HITT ST, COLUMBIA MO, 65201     ",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,CLEARED BY ARREST
202100093,2021-01-24 14:13:19,2021-01-22 20:22:00,2021-01-22 23:50:00,"309 HITT ST, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,PROPERTY DAMAGE,CLEARED BY ARREST
202100093,2021-01-24 14:13:19,2021-01-22 20:22:00,2021-01-22 23:50:00,"309 HITT ST, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,PROPERTY DAMAGE,CLEARED BY ARREST
202100092,2021-01-22 19:14:00,2021-01-22 19:14:00,2021-01-22 19:14:00,"901 ROLLINS ST, COLUMBIA MO, 65201     ",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST
202100091,2021-01-22 13:26:00,2021-01-22 13:00:00,2021-01-22 13:00:00,"901 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,OFFICE INFORMATION (MUPD),OFFICE INFORMATION (MUPD),CLOSED
202100090,2021-01-22 13:51:28,2021-01-22 12:30:00,2021-01-22 13:32:00,"399 E STADIUM BLVD, COLUMBIA MO, 65203     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100089,2021-01-22 11:06:00,2021-01-22 11:06:00,2021-01-22 11:06:00,"999 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100088,2021-01-22 03:11:00,2021-01-22 03:11:00,2021-01-22 03:11:00,"404 KENTUCKY BLVD, COLUMBIA MO, 65201     ",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED
202100087,2021-01-22 00:00:00,2021-01-22 00:00:00,2021-01-22 00:00:00,"399 E STADIUM BLVD, COLUMBIA MO, 65203     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100086,2021-01-22 05:24:00,2021-01-21 23:58:00,2021-01-22 00:18:00,"699 S FIFTH ST, COLUMBIA MO, 65201     ",NO  ,DWI,DWI,CLEARED BY ARREST
202100085,2021-01-21 23:06:00,2021-01-21 23:06:00,2021-01-21 23:06:00,"507 KENTUCKY BLVD, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202100084,2021-01-21 19:58:00,2021-01-21 19:57:59,2021-01-21 19:58:00,"901 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST
202100084,2021-01-21 19:58:00,2021-01-21 19:57:59,2021-01-21 19:58:00,"901 VIRGINIA AVE, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST
202100083,2021-01-21 14:45:00,2020-03-25 00:00:00,2021-01-21 14:45:00,"808 RICHMOND AVE, COLUMBIA MO, 65201     ",NO  ,ASSIST OTHER AGENCY (MUPD),ASSIST OTHER AGENCY (MUPD),CLOSED
202100082,2021-01-21 15:00:00,2021-01-21 14:08:00,2021-01-21 14:08:00,"699 E STADIUM BLVD, COLUMBIA MO, 65201     ",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED
202100081,2021-01-21 11:38:00,2021-01-21 11:15:00,2021-01-21 11:18:00,"2325 SMILEY LN, COLUMBIA MO, 65202     ",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST
202100080,2021-01-21 04:28:00,2021-01-21 04:27:59,2021-01-21 04:28:00,"1199 E STADIUM BLVD, COLUMBIA MO, 65201     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100079,2021-01-21 03:28:00,2021-01-21 03:27:59,2021-01-21 03:28:00,"401 TURNER AVE, COLUMBIA MO, 65201     ",NO  ,FORGERY,FORGERY,CLEARED BY ARREST
202100079,2021-01-21 03:28:00,2021-01-21 03:27:59,2021-01-21 03:28:00,"401 TURNER AVE, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST
202100078,2021-01-21 00:51:00,2021-01-21 00:50:59,2021-01-21 00:51:00,"399 E BURNAM RD, COLUMBIA MO, 65203     ",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST
202100077,2021-01-20 17:21:00,2021-01-20 17:20:59,2021-01-20 17:21:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202100077,2021-01-20 17:21:00,2021-01-20 17:20:59,2021-01-20 17:21:00,"1 HOSPITAL DR, COLUMBIA MO, 65201     ",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,EXCEPTIONALLY CLEARED
202100076,2021-01-20 16:45:00,2021-01-18 18:21:00,2021-01-20 16:45:00,"406 BURNAM AVE, COLUMBIA MO, 65201     ",NO  ,COMPUTER HACKING/INVASION,COMPUTER HACKING/INVASION,INACTIVE (MUPD ONLY)
202100075,2021-01-20 07:59:22,2021-01-20 07:59:21,2021-01-20 07:59:22,"1004 TIGER AVE, COLUMBIA MO, 65201     ",NO  ,DRAWN IN ERROR,DRAWN IN ERROR,CLOSED
202100074,2021-01-20 03:43:00,2021-01-20 03:42:59,2021-01-20 03:43:00,"99 E BROADWAY, COLUMBIA MO, 65203     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
202100073,2021-01-20 02:35:00,2021-01-20 02:34:59,2021-01-20 02:35:00,"419 S FIFTH ST, COLUMBIA MO, 65201     ",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED
202100072,2021-01-20 01:57:00,2021-01-20 01:56:59,2021-01-20 01:57:00,"126 S PROVIDENCE RD, COLUMBIA MO, 65203     ",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST
