case_number,time_reported,time_started,time_ended,location_of_occurrence,domestic_relationship,incident_type,criminal_offense,disposition,latitude,longitude,zip_code,year,month,day,hour,day_of_week,general_offense
202101711,2021-10-17 22:30:00,2021-10-17 22:30:00,2021-10-17 22:30:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST,38.936514,-92.3354928,65203,2021,10,17,22,Sunday,TRESPASS
202101710,2021-10-17 18:50:00,2021-10-17 14:00:00,2021-10-17 18:50:00,"905 HITT ST, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,EXCEPTIONALLY CLEARED,38.9402562,-92.3272133,65201,2021,10,17,14,Sunday,PROPERTY DAMAGE
202101709,2021-10-17 17:36:00,2021-10-17 17:36:00,2021-10-17 17:36:00,"399 S NINTH ST, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9474505,-92.3275972,65201,2021,10,17,17,Sunday,TRAFFIC OFFENSE
202101708,2021-10-17 14:26:00,2021-10-17 00:00:00,2021-10-17 14:26:00,"1202 ROLLINS ST, COLUMBIA MO",NO  ,HARASSMENT,HARASSMENT,INACTIVE (MUPD ONLY),38.9417635,-92.3225807,65201,2021,10,17,0,Sunday,HARASSMENT
202101707,2021-10-17 03:14:00,2021-10-17 03:13:59,2021-10-17 03:14:00,"499 S COLLEGE AVE, COLUMBIA MO",NO  ,CRASH INVESTIGATION,DWI,CLEARED BY ARREST,38.9460053,-92.3220866,65201,2021,10,17,3,Sunday,DWI
202101707,2021-10-17 03:14:00,2021-10-17 03:13:59,2021-10-17 03:14:00,"499 S COLLEGE AVE, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,38.9460053,-92.3220866,65201,2021,10,17,3,Sunday,DWI
202101706,2021-10-17 00:33:00,2021-10-16 23:50:00,2021-10-17 00:33:00,"711 TIGER AVE, COLUMBIA MO",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST,38.9426559,-92.3303122,65201,2021,10,16,23,Saturday,ASSAULT
202101706,2021-10-17 00:33:00,2021-10-16 23:50:00,2021-10-17 00:33:00,"711 TIGER AVE, COLUMBIA MO",NO  ,WEAPONS LAW,ASSAULT-SIMPLE,CLEARED BY ARREST,38.9426559,-92.3303122,65201,2021,10,16,23,Saturday,ASSAULT
202101705,2021-10-16 23:17:00,2021-10-16 23:17:00,2021-10-16 23:17:00,"399 HITT ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9473559,-92.3255789,65201,2021,10,16,23,Saturday,FORGERY
202101705,2021-10-16 23:17:00,2021-10-16 23:17:00,2021-10-16 23:17:00,"399 HITT ST, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.9473559,-92.3255789,65201,2021,10,16,23,Saturday,FORGERY
202101704,2021-10-16 20:25:00,2021-10-16 20:24:59,2021-10-16 20:25:00,"3 HOSPITAL DR, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - PARAPHERNALIA / EQUIPMENT,EXCEPTIONALLY CLEARED,38.938381,-92.3292677,65201,2021,10,16,20,Saturday,DRUG 
202101703,2021-10-16 18:08:00,2021-10-16 18:08:00,2021-10-16 18:08:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9399251,-92.3247496,65201,2021,10,16,18,Saturday,FORGERY
202101702,2021-10-16 17:19:00,2021-10-16 17:19:00,2021-10-16 17:19:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,INACTIVE (MUPD ONLY),38.938273,-92.3273842,65201,2021,10,16,17,Saturday,DRUG 
202101701,2021-10-16 15:02:00,2021-10-16 15:01:59,2021-10-16 15:02:00,"1007 TIGER AVE, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9387196,-92.330946,65201,2021,10,16,15,Saturday,LIQUOR LAW
202101700,2021-10-16 14:33:00,2021-10-16 11:56:00,2021-10-16 14:33:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.936514,-92.3354928,65203,2021,10,16,11,Saturday,DRUG 
202101699,2021-10-16 11:39:00,2021-10-16 11:38:59,2021-10-16 11:39:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST,38.936514,-92.3354928,65203,2021,10,16,11,Saturday,TRESPASS
202101698,2021-10-16 11:10:00,2021-10-16 11:10:00,2021-10-16 11:10:00,"1100 S PROVIDENCE RD, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.936514,-92.3354928,65203,2021,10,16,11,Saturday,LIQUOR LAW
202101696,2021-10-16 06:36:00,2021-10-16 06:35:59,2021-10-16 06:36:00,"1199 TIGER AVE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9376364,-92.3307516,65201,2021,10,16,6,Saturday,DRUG 
202101695,2021-10-16 01:05:00,2021-10-16 01:05:00,2021-10-16 01:05:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST,38.938273,-92.3273842,65201,2021,10,16,1,Saturday,TRESPASS
202101694,2021-10-16 01:25:00,2021-10-16 01:25:00,2021-10-16 01:25:00,"901 TIGER AVE, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9405195,-92.3306077,65201,2021,10,16,1,Saturday,FORGERY
202101693,2021-10-16 00:16:00,2021-10-16 00:16:00,2021-10-16 00:16:00,"1306 ROLLINS ST, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.9407214,-92.320369,65201,2021,10,16,0,Saturday,SICK/MENTALLY ILL PERSON
202101692,2021-10-16 00:28:00,2021-10-16 00:27:59,2021-10-16 00:28:00,"600 MISSOURI AVE, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9442648,-92.328477,65201,2021,10,16,0,Saturday,FORGERY
202101691,2021-10-15 23:34:00,2021-10-15 23:34:00,2021-10-15 23:34:00,"1700 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9420304,-92.3172802,65201,2021,10,15,23,Friday,DRUG 
202101691,2021-10-15 23:34:00,2021-10-15 23:34:00,2021-10-15 23:34:00,"1700 ROLLINS ST, COLUMBIA MO",NO  ,DRUG - PARAPHERNALIA / EQUIPMENT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9420304,-92.3172802,65201,2021,10,15,23,Friday,DRUG 
202101690,2021-10-15 22:45:00,2021-10-15 22:45:00,2021-10-15 22:45:00,"309 HITT ST, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,38.9477592,-92.3260376,65201,2021,10,15,22,Friday,DWI
202101690,2021-10-15 22:45:00,2021-10-15 22:45:00,2021-10-15 22:45:00,"309 HITT ST, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST,38.9477592,-92.3260376,65201,2021,10,15,22,Friday,DWI
202101689,2021-10-15 20:06:00,2021-10-15 00:09:00,2021-10-15 00:09:00,"404 KENTUCKY BLVD, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9382868,-92.3335053,65201,2021,10,15,0,Friday,PROPERTY DAMAGE
202101688,2021-10-15 17:37:00,2021-10-15 17:36:59,2021-10-15 17:37:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,HARASSMENT,HARASSMENT,CLEARED BY ARREST,38.9399251,-92.3247496,65201,2021,10,15,17,Friday,HARASSMENT
202101687,2021-10-15 01:02:00,2021-10-15 01:02:00,2021-10-15 01:02:00,"1089 ROLLINS ST, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,38.9421887,-92.3257759,65201,2021,10,15,1,Friday,DWI
202101687,2021-10-15 01:02:00,2021-10-15 01:02:00,2021-10-15 01:02:00,"1089 ROLLINS ST, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST,38.9421887,-92.3257759,65201,2021,10,15,1,Friday,DWI
202101686,2021-10-15 00:51:00,2021-10-15 00:50:59,2021-10-15 00:51:00,"1299 UNIVERSITY AVE, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9464077,-92.3220789,65201,2021,10,15,0,Friday,TRAFFIC OFFENSE
202101685,2021-10-14 23:11:00,2021-10-14 23:10:59,2021-10-14 23:11:00,"800 HOSPITAL DR, COLUMBIA MO",NO  ,WARRANT ARREST,WARRANT ARREST,CLEARED BY ARREST,38.9366976,-92.3289489,65201,2021,10,14,23,Thursday,WARRANT ARREST
202101684,2021-10-14 22:24:00,2021-10-14 22:20:00,2021-10-14 22:20:00,"1299 ROLLINS ST, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9421671,-92.3220982,65201,2021,10,14,22,Thursday,TRAFFIC OFFENSE
202101683,2021-10-14 17:06:00,2021-10-14 17:05:59,2021-10-14 17:06:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,DISORDERLY CONDUCT,DRUG - NARCOTIC,CLEARED BY ARREST,38.9399251,-92.3247496,65201,2021,10,14,17,Thursday,DRUG 
202101683,2021-10-14 17:06:00,2021-10-14 17:05:59,2021-10-14 17:06:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,TRESPASS,DRUG - NARCOTIC,CLEARED BY ARREST,38.9399251,-92.3247496,65201,2021,10,14,17,Thursday,DRUG 
202101683,2021-10-14 17:06:00,2021-10-14 17:05:59,2021-10-14 17:06:00,"901 VIRGINIA AVE, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,CLEARED BY ARREST,38.9399251,-92.3247496,65201,2021,10,14,17,Thursday,DRUG 
202101682,2021-10-14 16:35:00,2021-10-13 17:30:00,2021-10-14 16:30:00,"507 KENTUCKY BLVD, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,EXCEPTIONALLY CLEARED,38.939803,-92.3318592,65201,2021,10,13,17,Wednesday,LEAVING THE SCENE OF ACCIDENT
202101681,2021-10-14 10:53:00,2021-10-13 22:00:34,2021-10-14 10:40:35,"1306 ROLLINS ST, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY),38.9407214,-92.320369,65201,2021,10,13,22,Wednesday,LARCENY 
202101680,2021-10-14 12:44:12,2021-10-14 10:30:00,2021-10-14 10:30:00,"2800 MAGUIRE BLVD, COLUMBIA MO",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY),38.9179465,-92.2891509,65201,2021,10,14,10,Thursday,LARCENY 
202101679,2021-10-14 06:37:00,2021-10-14 06:37:00,2021-10-14 06:37:00,"1699 E STADIUM BLVD, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9330869,-92.3154177,65201,2021,10,14,6,Thursday,CRASH INVESTIGATION
202101678,2021-10-14 14:59:12,2021-10-14 06:20:00,2021-10-14 06:24:00,"1699 E STADIUM BLVD, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9330869,-92.3154177,65201,2021,10,14,6,Thursday,CRASH INVESTIGATION
202101677,2021-10-14 02:43:00,2021-10-14 02:43:00,2021-10-14 02:43:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,TRESPASS,TRESPASS,CLEARED BY ARREST,38.938273,-92.3273842,65201,2021,10,14,2,Thursday,TRESPASS
202101677,2021-10-14 02:43:00,2021-10-14 02:43:00,2021-10-14 02:43:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,OTHER OFFENSE - REPORTABLE,TRESPASS,CLEARED BY ARREST,38.938273,-92.3273842,65201,2021,10,14,2,Thursday,TRESPASS
202101676,2021-10-14 00:34:00,2021-10-14 00:34:00,2021-10-14 00:34:00,"915 LOCUST ST, COLUMBIA MO",NO  ,OTHER OFFENSE - NOT REPORTABLE,OTHER OFFENSE - NOT REPORTABLE,INACTIVE (MUPD ONLY),38.9495762,-92.3270659,65201,2021,10,14,0,Thursday,OTHER OFFENSE 
202101674,2021-10-13 22:06:00,2021-10-13 22:05:59,2021-10-13 22:06:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.938273,-92.3273842,65201,2021,10,13,22,Wednesday,SICK/MENTALLY ILL PERSON
202101673,2021-10-13 21:39:00,2021-10-13 21:39:00,2021-10-13 21:39:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,INACTIVE (MUPD ONLY),38.938273,-92.3273842,65201,2021,10,13,21,Wednesday,SICK/MENTALLY ILL PERSON
202101672,2021-10-13 19:11:00,2021-10-02 00:00:00,2021-10-13 00:00:00,"800 VIRGINIA AVE, COLUMBIA MO",NO  ,IDENTITY THEFT,IDENTITY THEFT,INACTIVE (MUPD ONLY),38.941356,-92.323109,65201,2021,10,2,0,Saturday,IDENTITY THEFT
202101671,2021-10-13 16:27:00,2021-10-13 16:26:59,2021-10-13 16:27:00,"3 HOSPITAL DR, COLUMBIA MO",NO  ,OTHER OFFENSE - REPORTABLE,OTHER OFFENSE - REPORTABLE,CLEARED BY ARREST,38.938381,-92.3292677,65201,2021,10,13,16,Wednesday,OTHER OFFENSE 
202101670,2021-10-13 15:32:00,2021-10-13 15:29:59,2021-10-13 15:32:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,ASSAULT-SIMPLE,ASSAULT-SIMPLE,CLEARED BY ARREST,38.938273,-92.3273842,65201,2021,10,13,15,Wednesday,ASSAULT
202101670,2021-10-13 15:32:00,2021-10-13 15:29:59,2021-10-13 15:32:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,TRESPASS,ASSAULT-SIMPLE,CLEARED BY ARREST,38.938273,-92.3273842,65201,2021,10,13,15,Wednesday,ASSAULT
202101669,2021-10-13 15:02:00,2021-10-13 15:01:59,2021-10-13 15:02:00,"1024 S COLLEGE AVE, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9374116,-92.3218198,65201,2021,10,13,15,Wednesday,CRASH INVESTIGATION
202101668,2021-10-12 00:00:00,2021-10-12 00:00:00,1970-01-01 00:00:00,"401 S SIXTH ST, COLUMBIA             MO",NO  ,OTHER OFFENSE - REPORTABLE,OTHER OFFENSE - REPORTABLE,INACTIVE (MUPD ONLY),38.9472716,-92.3309053,65201,2021,10,12,0,Tuesday,OTHER OFFENSE 
202101667,2021-10-13 14:41:00,2021-10-13 14:41:00,2021-10-13 14:41:00,"1000 VIRGINIA AVE, COLUMBIA MO",NO  ,LARCENY - THEFT FROM BUILDING,LARCENY - THEFT FROM BUILDING,INACTIVE (MUPD ONLY),38.9386026,-92.3228941,65201,2021,10,13,14,Wednesday,LARCENY 
202101666,2021-10-13 14:28:24,2021-10-13 08:00:00,2021-10-13 08:10:00,"1699 E STADIUM BLVD, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9330869,-92.3154177,65201,2021,10,13,8,Wednesday,CRASH INVESTIGATION
202101665,2021-10-13 01:07:00,2021-10-13 01:07:00,2021-10-13 01:07:00,"1089 ROLLINS ST, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,CLEARED BY ARREST,38.9421887,-92.3257759,65201,2021,10,13,1,Wednesday,LARCENY 
202101665,2021-10-13 01:07:00,2021-10-13 01:07:00,2021-10-13 01:07:00,"1089 ROLLINS ST, COLUMBIA MO",NO  ,FORGERY,LARCENY - OTHER,CLEARED BY ARREST,38.9421887,-92.3257759,65201,2021,10,13,1,Wednesday,LARCENY 
202101664,2021-10-13 00:20:00,2021-10-13 00:20:00,2021-10-13 00:20:00,"499 HITT ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9464311,-92.3255815,65201,2021,10,13,0,Wednesday,FORGERY
202101663,2021-10-12 23:28:00,2021-10-12 23:27:59,2021-10-12 23:28:00,"799 S COLLEGE AVE, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,TRAFFIC OFFENSE,CLEARED BY ARREST,38.9421674,-92.3220883,65201,2021,10,12,23,Tuesday,TRAFFIC OFFENSE
202101661,2021-10-12 16:36:00,2021-10-12 16:35:59,2021-10-12 16:36:00,"2401 LEMONE INDUSTRIAL BLVD, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,UNFOUNDED,38.9261185,-92.2925957,65201,2021,10,12,16,Tuesday,LARCENY 
202101660,2021-10-12 16:19:00,2021-10-11 20:00:00,2021-10-12 14:00:00,"1133 ASHLAND RD, COLUMBIA MO",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY),38.9345493,-92.317294,65201,2021,10,11,20,Monday,LARCENY 
202101659,2021-10-12 16:59:33,2021-10-12 13:34:00,2021-10-12 13:34:00,"1000 VIRGINIA AVE, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9386026,-92.3228941,65201,2021,10,12,13,Tuesday,PROPERTY DAMAGE
202101658,2021-10-12 15:04:46,2021-10-12 12:40:00,2021-10-12 12:40:00,"3 HOSPITAL DR, COLUMBIA MO",NO  ,SUSPICIOUS PERSON / INCIDENT,SUSPICIOUS PERSON / INCIDENT,INACTIVE (MUPD ONLY),38.938381,-92.3292677,65201,2021,10,12,12,Tuesday,SUSPICIOUS PERSON / INCIDENT
202101657,2021-10-12 07:38:29,2021-10-12 06:38:00,2021-10-12 06:38:00,"1199 S COLLEGE AVE, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9347526,-92.3230269,65201,2021,10,12,6,Tuesday,CRASH INVESTIGATION
202101656,2021-10-11 19:35:00,2021-10-11 19:35:00,2021-10-11 19:35:00,"1299 ROLLINS ST, COLUMBIA MO",NO  ,CRASH INVESTIGATION,CRASH INVESTIGATION,CLOSED,38.9421671,-92.3220982,65201,2021,10,11,19,Monday,CRASH INVESTIGATION
202101654,2021-10-11 19:03:00,2021-10-11 19:03:00,2021-10-11 19:03:00,"3 HOSPITAL DR, COLUMBIA MO",NO  ,RECOVER VEH./PROP.,RECOVER VEH./PROP.,CLOSED,38.938381,-92.3292677,65201,2021,10,11,19,Monday,RECOVER VEH./PROP.
202101653,2021-10-11 18:44:00,2021-10-11 18:30:00,2021-10-11 18:30:00,"1 HOSPITAL DR, COLUMBIA MO",NO  ,DRUG - NARCOTIC,DRUG - NARCOTIC,INACTIVE (MUPD ONLY),38.938273,-92.3273842,65201,2021,10,11,18,Monday,DRUG 
202101651,2021-10-11 14:32:00,2021-10-11 14:31:59,2021-10-11 14:32:00,"413 S FIFTH ST, COLUMBIA MO",NO  ,LARCENY - THEFT FROM MOTOR VEHICLE,LARCENY - THEFT FROM MOTOR VEHICLE,INACTIVE (MUPD ONLY),38.9470194,-92.3320329,65201,2021,10,11,14,Monday,LARCENY 
202101650,2021-10-11 14:10:00,2021-10-09 14:30:00,2021-10-09 19:30:00,"419 S FIFTH ST, COLUMBIA MO",NO  ,LARCENY - OTHER,LARCENY - OTHER,INACTIVE (MUPD ONLY),38.9465581,-92.3329687,65201,2021,10,9,14,Saturday,LARCENY 
202101648,2021-10-11 14:30:09,2021-10-11 10:00:00,2021-10-11 11:30:00,"1103 S PROVIDENCE RD, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,CLEARED BY ARREST,38.9382528,-92.3342755,65201,2021,10,11,10,Monday,LEAVING THE SCENE OF ACCIDENT
202101647,2021-10-11 09:53:00,2021-10-08 09:11:00,2021-10-08 09:11:00,"519 S NINTH ST, COLUMBIA MO",NO  ,WIRE FRAUD,WIRE FRAUD,INACTIVE (MUPD ONLY),38.9459346,-92.3275667,65201,2021,10,8,9,Friday,WIRE FRAUD
202101646,2021-10-09 00:00:00,2021-10-08 00:00:00,2021-10-09 00:00:00,"1007 TIGER AVE, COLUMBIA MO,",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9387196,-92.330946,,2021,10,8,0,Friday,PROPERTY DAMAGE
202101645,2021-10-11 01:04:00,2021-10-11 01:04:00,2021-10-11 01:04:00,"502 ROLLINS ST, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9424242,-92.3327458,65201,2021,10,11,1,Monday,LIQUOR LAW
202101644,2021-10-10 23:12:00,2021-10-09 23:00:00,2021-10-09 23:01:00,"906 VIRGINIA AVE, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,EXCEPTIONALLY CLEARED,38.939745,-92.3223941,65201,2021,10,9,23,Saturday,PROPERTY DAMAGE
202101643,2021-10-10 20:47:00,2021-10-10 17:00:00,2021-10-10 20:47:00,"502 KENTUCKY BLVD, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9389926,-92.3320941,65201,2021,10,10,17,Sunday,PROPERTY DAMAGE
202101642,2021-10-10 17:53:00,2021-10-10 17:53:00,2021-10-10 17:53:00,"913 CURTIS AVE, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.9405806,-92.3327874,65201,2021,10,10,17,Sunday,SICK/MENTALLY ILL PERSON
202101640,2021-10-10 10:38:00,2021-10-10 10:38:00,2021-10-10 10:38:00,"400 KENTUCKY BLVD, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9394123,-92.3332081,65201,2021,10,10,10,Sunday,PROPERTY DAMAGE
202101639,2021-10-10 10:12:16,2021-10-09 17:00:15,2021-10-10 10:12:16,"1095 VIRGINIA AVE, COLUMBIA MO",NO  ,PROPERTY DAMAGE,PROPERTY DAMAGE,INACTIVE (MUPD ONLY),38.9369806,-92.3251632,65201,2021,10,9,17,Saturday,PROPERTY DAMAGE
202101638,2021-10-10 10:22:00,2021-10-10 10:22:00,2021-10-10 10:22:00,"904 S COLLEGE AVE, COLUMBIA MO",NO  ,LEAVING THE SCENE OF ACCIDENT,LEAVING THE SCENE OF ACCIDENT,INACTIVE (MUPD ONLY),38.9400368,-92.3212792,65201,2021,10,10,10,Sunday,LEAVING THE SCENE OF ACCIDENT
202101637,2021-10-10 06:06:00,2021-10-10 06:06:00,2021-10-10 06:06:00,"1007 TIGER AVE, COLUMBIA MO",NO  ,SICK/MENTALLY ILL PERSON,SICK/MENTALLY ILL PERSON,CLOSED,38.9387196,-92.330946,65201,2021,10,10,6,Sunday,SICK/MENTALLY ILL PERSON
202101636,2021-10-10 03:42:00,2021-10-10 03:41:59,2021-10-10 03:42:00,"825 EAST CAMPUS DR, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,CLEARED BY ARREST,38.9384331,-92.3174227,65201,2021,10,10,3,Sunday,FORGERY
202101636,2021-10-10 03:42:00,2021-10-10 03:41:59,2021-10-10 03:42:00,"825 EAST CAMPUS DR, COLUMBIA MO",NO  ,FORGERY,FORGERY,CLEARED BY ARREST,38.9384331,-92.3174227,65201,2021,10,10,3,Sunday,FORGERY
202101635,2021-10-10 02:09:00,2021-10-10 02:08:59,2021-10-10 02:09:00,"901 ROLLINS ST, COLUMBIA MO",NO  ,DISORDERLY CONDUCT,DISORDERLY CONDUCT,CLEARED BY ARREST,38.9424411,-92.3269044,65201,2021,10,10,2,Sunday,DISORDERLY CONDUCT
202101634,2021-10-10 00:20:00,2021-10-10 00:19:59,2021-10-10 00:20:00,"1306 ROLLINS ST, COLUMBIA MO",NO  ,LIQUOR LAW,FORGERY,EXCEPTIONALLY CLEARED,38.9407214,-92.320369,65201,2021,10,10,0,Sunday,FORGERY
202101634,2021-10-10 00:20:00,2021-10-10 00:19:59,2021-10-10 00:20:00,"1306 ROLLINS ST, COLUMBIA MO",NO  ,FORGERY,FORGERY,EXCEPTIONALLY CLEARED,38.9407214,-92.320369,65201,2021,10,10,0,Sunday,FORGERY
202101633,2021-10-09 23:23:00,2021-10-09 23:22:59,2021-10-09 23:23:00,"1306 ROLLINS ST, COLUMBIA MO",NO  ,LIQUOR LAW,LIQUOR LAW,EXCEPTIONALLY CLEARED,38.9407214,-92.320369,65201,2021,10,9,23,Saturday,LIQUOR LAW
202101632,2021-10-09 23:07:00,2021-10-09 23:07:00,2021-10-09 23:07:00,"206 S COLLEGE AVE, COLUMBIA MO",UNK ,ASSAULT-AGGRAVATED,ASSAULT-AGGRAVATED,ACTIVE,38.9487614,-92.3215804,65201,2021,10,9,23,Saturday,ASSAULT
202101632,2021-10-09 23:07:00,2021-10-09 23:07:00,2021-10-09 23:07:00,"206 S COLLEGE AVE, COLUMBIA MO",UNK ,ASSAULT-SIMPLE,ASSAULT-AGGRAVATED,ACTIVE,38.9487614,-92.3215804,65201,2021,10,9,23,Saturday,ASSAULT
202101631,2021-10-09 22:29:00,2021-10-09 22:28:59,2021-10-09 22:29:00,"0 S HWY 63 SB, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,0.1682592013803091,90871171.0,65201,2021,10,9,22,Saturday,DWI
202101631,2021-10-09 22:29:00,2021-10-09 22:28:59,2021-10-09 22:29:00,"0 S HWY 63 SB, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,0.1682592019347669,90871304.0,65201,2021,10,9,22,Saturday,DWI
202101631,2021-10-09 22:29:00,2021-10-09 22:28:59,2021-10-09 22:29:00,"0 S HWY 63 SB, COLUMBIA MO",NO  ,DWI,DWI,CLEARED BY ARREST,0.1682592023717179,90870677.0,65201,2021,10,9,22,Saturday,DWI
202101631,2021-10-09 22:29:00,2021-10-09 22:28:59,2021-10-09 22:29:00,"0 S HWY 63 SB, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST,0.1682592013803091,90871171.0,65201,2021,10,9,22,Saturday,DWI
202101631,2021-10-09 22:29:00,2021-10-09 22:28:59,2021-10-09 22:29:00,"0 S HWY 63 SB, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST,0.1682592019347669,90871304.0,65201,2021,10,9,22,Saturday,DWI
202101631,2021-10-09 22:29:00,2021-10-09 22:28:59,2021-10-09 22:29:00,"0 S HWY 63 SB, COLUMBIA MO",NO  ,TRAFFIC OFFENSE,DWI,CLEARED BY ARREST,0.1682592023717179,90870677.0,65201,2021,10,9,22,Saturday,DWI
202101631,2021-10-09 22:29:00,2021-10-09 22:28:59,2021-10-09 22:29:00,"0 S HWY 63 SB, COLUMBIA MO",NO  ,WARRANT ARREST,DWI,CLEARED BY ARREST,0.1682592013803091,90871171.0,65201,2021,10,9,22,Saturday,DWI
